Section,Multiselect,Category,Label,Tag
Female Clothing,TRUE,bottoms,skirt,"""Skirt, Feminine and Playful"""
,,,,
Female Clothing,TRUE,bottoms,trousers,"""Trousers, Polished and Professional"""
,,,,
Female Clothing,TRUE,bottoms,capri pants,"""Capri Pants, Relaxed and Stylish"""
,,,,
Female Clothing,TRUE,bottoms,palazzo pants,"""Palazzo Pants, Flowy and Elegant"""
,,,,
Female Clothing,TRUE,bottoms,pencil skirt,"""Pencil Skirt, Classic and Sophisticated"""
,,,,
Female Clothing,TRUE,bottoms,cargo pants,"""Cargo Pants, Utilitarian and Trendy"""
,,,,
Female Clothing,TRUE,bottoms,culottes,"""Culottes, Chic and Modern"""
,,,,
Female Clothing,TRUE,bottoms,flared skirt,"""Flared Skirt, Retro and Feminine"""
,,,,
Female Clothing,TRUE,bottoms,paperbag waist pants,"""Paperbag Waist Pants, Fashion-forward and High-waisted"""
,,,,
Female Clothing,TRUE,bottoms,pleated skirt,"""Pleated Skirt, Graceful and Timeless"""
,,,,
Female Clothing,TRUE,bottoms,denim shorts,"""Denim Shorts, Casual and Effortless"""
,,,,
Female Clothing,TRUE,bottoms,wide-leg pants,"""Wide-leg Pants, Dramatic and Fashionable"""
,,,,
Female Clothing,TRUE,bottoms,midi skirt,"""Midi Skirt, Elegant and Versatile"""
,,,,
Female Clothing,TRUE,bottoms,cropped pants,"""Cropped Pants, Trendy and Contemporary"""
,,,,
Female Clothing,TRUE,bottoms,maxi skirt,"""Maxi Skirt, Flowing and Bohemian"""
,,,,
Female Clothing,TRUE,bottoms,leather pants,"""Leather Pants, Edgy and Statement-making"""
,,,,
Female Clothing,TRUE,bottoms,a-line skirt,"""A-line Skirt, Flattering and Classic"""
,,,,
Female Clothing,TRUE,bottoms,joggers,"""Joggers, Sporty and Comfortable"""
,,,,
Female Clothing,TRUE,bottoms,high-waisted shorts,"""High-waisted Shorts, Retro and Trendy"""
,,,,
Female Clothing,TRUE,bottoms,cropped jeans,"""Cropped Jeans, Casual and Relaxed"""
,,,,
Female Clothing,TRUE,bottoms,pleather leggings,"""Pleather Leggings, Bold and Edgy"""
,,,,
Female Clothing,TRUE,bottoms,wide-leg jumpsuit,"""Wide-leg Jumpsuit, Fashion-forward and Chic"""
,,,,
Female Clothing,TRUE,costume,none,null
,,,,
Female Clothing,TRUE,costume,princess,"""Princess Costume, Elegant gown, tiara, and regal accessories"""
,,,,
Female Clothing,TRUE,costume,pirate,"""Pirate Costume, Ruffled blouse, corset, and eye patch"""
,,,,
Female Clothing,TRUE,costume,superhero,"""Superhero Costume, Bodysuit, cape, and mask"""
,,,,
Female Clothing,TRUE,costume,witch,"""Witch Costume, Pointed hat, black cloak, and broomstick"""
,,,,
Female Clothing,TRUE,costume,fairy,"""Fairy Costume, Sparkly dress, wings, and wand"""
,,,,
Female Clothing,TRUE,costume,catwoman,"""Catwoman Costume, Leather jumpsuit, cat ears, and whip"""
,,,,
Female Clothing,TRUE,costume,angel,"""Angel Costume, White flowing gown, halo, and feathered wings"""
,,,,
Female Clothing,TRUE,costume,vampire,"""Vampire Costume, Gothic dress, fangs, and blood-red accessories"""
,,,,
Female Clothing,TRUE,costume,mermaid,"""Mermaid Costume, Shimmering tail, seashell bra, and starfish hair accessories"""
,,,,
Female Clothing,TRUE,costume,clown,"""Clown Costume, Colorful jumpsuit, wig, and oversized shoes"""
,,,,
Female Clothing,TRUE,costume,disco queen,"""Disco Queen Costume, Sequined dress, platform shoes, and funky accessories"""
,,,,
Female Clothing,TRUE,costume,1920s flapper,"""1920s Flapper Costume, Fringed dress, feathered headband, and long beads"""
,,,,
Female Clothing,TRUE,costume,medieval princess,"""Medieval Princess Costume, Renaissance gown, crown, and jeweled accessories"""
,,,,
Female Clothing,TRUE,costume,gypsy,"""Gypsy Costume, Flowing skirt, peasant blouse, and fortune teller props"""
,,,,
Female Clothing,TRUE,costume,geisha,"""Geisha Costume, Kimono, obi belt, and elaborate hair accessories"""
,,,,
Female Clothing,TRUE,costume,ninja,"""Ninja Costume, Black jumpsuit, mask, and ninja weapons"""
,,,,
Female Clothing,TRUE,costume,rockstar,"""Rockstar Costume, Leather jacket, band t-shirt, and studded accessories"""
,,,,
Female Clothing,TRUE,costume,doctor,"""Doctor Costume, Lab coat, stethoscope, and medical tools"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,police officer,"""Police Officer Costume, Uniform, badge, and handcuffs"""
,,,,
Female Clothing,TRUE,costume,firefighter,"""Firefighter Costume, Fire-resistant jumpsuit, helmet, and fire extinguisher"""
,,,,
Female Clothing,TRUE,costume,cheerleader,"""Cheerleader Costume, Team uniform, pom-poms, and cheer accessories"""
,,,,
Female Clothing,TRUE,costume,sailor,"""Sailor Costume, Navy dress, sailor hat, and anchor-themed accessories"""
,,,,
Female Clothing,TRUE,costume,cowgirl,"""Cowgirl Costume, Western-style outfit, cowboy hat, and boots"""
,,,,
Female Clothing,TRUE,costume,teacher,"""Teacher Costume, Pencil skirt, blouse, and glasses"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,police officer,"""Police Officer Costume, Uniform, badge, and handcuffs"""
,,,,
Female Clothing,TRUE,costume,firefighter,"""Firefighter Costume, Fire-resistant jumpsuit, helmet, and fire extinguisher"""
,,,,
Female Clothing,TRUE,costume,cheerleader,"""Cheerleader Costume, Team uniform, pom-poms, and cheer accessories"""
,,,,
Female Clothing,TRUE,costume,sailor,"""Sailor Costume, Navy dress, sailor hat, and anchor-themed accessories"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,teacher,"""Teacher Costume, Pencil skirt, blouse, and glasses"""
,,,,
Female Clothing,TRUE,costume,doctor,"""Doctor Costume, Lab coat, stethoscope, and medical tools"""
,,,,
Female Clothing,TRUE,costume,vampire bride,"""Vampire Bride Costume, Gothic wedding gown, fangs, and blood-red accessories"""
,,,,
Female Clothing,TRUE,costume,zombie,"""Zombie Costume, Tattered clothes, pale makeup, and fake blood"""
,,,,
Female Clothing,TRUE,costume,bunny,"""Bunny Costume, Fluffy bodysuit, bunny ears, and tail"""
,,,,
Female Clothing,TRUE,costume,dancer,"""Dancer Costume, Sequined leotard, tutu, and ballet slippers"""
,,,,
Female Clothing,TRUE,costume,circus performer,"""Circus Performer Costume, Colorful bodysuit, tutu, and circus props"""
,,,,
Female Clothing,TRUE,costume,fortune teller,"""Fortune Teller Costume, Bohemian dress, headscarf, and mystical accessories"""
,,,,
Female Clothing,TRUE,costume,space explorer,"""Space Explorer Costume, Metallic jumpsuit, helmet, and futuristic gadgets"""
,,,,
Female Clothing,TRUE,costume,gladiator,"""Gladiator Costume, Warrior-inspired outfit, armor, and sword"""
,,,,
Female Clothing,TRUE,costume,queen,"""Queen Costume, Royal gown, crown, and scepter"""
,,,,
Female Clothing,TRUE,costume,masquerade ball,"""Masquerade Ball Costume, Elaborate ball gown, mask, and elegant accessories"""
,,,,
Female Clothing,TRUE,costume,polynesian dancer,"""Polynesian Dancer Costume, Grass skirt, flower lei, and coconut bra"""
,,,,
Female Clothing,TRUE,costume,snow queen,"""Snow Queen Costume, Icy blue gown, crown, and frost-inspired accessories"""
,,,,
Female Clothing,TRUE,costume,1920s gangster,"""1920s Gangster Costume, Pinstripe suit, fedora hat, and tommy gun"""
,,,,
Female Clothing,TRUE,costume,fairy tale princess,"""Fairy Tale Princess Costume, Sparkly gown, tiara, and magical accessories"""
,,,,
Female Clothing,TRUE,costume,mummy,"""Mummy Costume, Bandage-wrapped dress, ancient jewelry, and eerie makeup"""
,,,,
Female Clothing,TRUE,costume,ballerina,"""Ballerina Costume, Ballet tutu, pointe shoes, and delicate tiara"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,80s aerobics instructor,"""80s Aerobics Instructor Costume, Neon leotard, leg warmers, and headband"""
,,,,
Female Clothing,TRUE,costume,hula dancer,"""Hula Dancer Costume, Grass skirt, coconut bra, and flower lei"""
,,,,
Female Clothing,TRUE,costume,military officer,"""Military Officer Costume, Camouflage uniform, hat, and combat boots"""
,,,,
Female Clothing,TRUE,costume,prisoner,"""Prisoner Costume, Striped jumpsuit, handcuffs, and ball and chain"""
,,,,
Female Clothing,TRUE,costume,pumpkin,"""Pumpkin Costume, Orange tunic, green leaf hat, and jack-o'-lantern face"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,scarecrow,"""Scarecrow Costume, Plaid shirt, straw hat, and patched overalls"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,vintage pin-up girl,"""Vintage Pin-Up Girl Costume, Retro dress, victory rolls, and pin-up makeup"""
,,,,
Female Clothing,TRUE,costume,vampire queen,"""Vampire Queen Costume, Gothic gown, fangs, and blood-red accessories"""
,,,,
Female Clothing,TRUE,costume,police detective,"""Police Detective Costume, Trench coat, fedora hat, and magnifying glass"""
,,,,
Female Clothing,TRUE,costume,fairy godmother,"""Fairy Godmother Costume, Sparkly gown, wand, and magical accessories"""
,,,,
Female Clothing,TRUE,costume,space cadet,"""Space Cadet Costume, Silver jumpsuit, astronaut helmet, and space-themed patches"""
,,,,
Female Clothing,TRUE,costume,greek goddess,"""Greek Goddess Costume, Flowing white gown, golden laurel wreath, and draped sash"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,pirate captain,"""Pirate Captain Costume, Embellished coat, tricorn hat, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,unicorn,"""Unicorn Costume, White jumpsuit, unicorn horn, and rainbow mane"""
,,,,
Female Clothing,TRUE,costume,doctor,"""Doctor Costume, Lab coat, stethoscope, and medical tools"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,genie,"""Genie Costume, Harem pants, crop top, and genie lamp prop"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,angel,"""Angel Costume, White flowing gown, halo, and feathered wings"""
,,,,
Female Clothing,TRUE,costume,pirate wench,"""Pirate Wench Costume, Off-the-shoulder dress, bandana, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,vampire hunter,"""Vampire Hunter Costume, Leather jacket, crossbow, and vampire slayer accessories"""
,,,,
Female Clothing,TRUE,costume,forest nymph,"""Forest Nymph Costume, Flowing gown, flower crown, and ethereal accessories"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,80s rockstar,"""80s Rockstar Costume, Leather jacket, ripped jeans, and band t-shirt"""
,,,,
Female Clothing,TRUE,costume,pin-up sailor,"""Pin-Up Sailor Costume, Nautical dress, sailor hat, and anchor-themed accessories"""
,,,,
Female Clothing,TRUE,costume,mime artist,"""Mime Artist Costume, Striped shirt, black pants, and white face paint"""
,,,,
Female Clothing,TRUE,costume,witch,"""Witch Costume, Pointed hat, black cloak, and broomstick"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,gladiator,"""Gladiator Costume, Warrior-inspired outfit, armor, and sword"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,1920s flapper,"""1920s Flapper Costume, Fringed dress, feathered headband, and long beads"""
,,,,
Female Clothing,TRUE,costume,snow queen,"""Snow Queen Costume, Icy blue gown, crown, and frost-inspired accessories"""
,,,,
Female Clothing,TRUE,costume,pirate captain,"""Pirate Captain Costume, Embellished coat, tricorn hat, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,rockstar,"""Rockstar Costume, Leather jacket, band t-shirt, and studded accessories"""
,,,,
Female Clothing,TRUE,costume,80s aerobics instructor,"""80s Aerobics Instructor Costume, Neon leotard, leg warmers, and headband"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,queen of hearts,"""Queen of Hearts Costume, Red and black gown, crown, and heart-shaped scepter"""
,,,,
Female Clothing,TRUE,costume,police officer,"""Police Officer Costume, Uniform, badge, and handcuffs"""
,,,,
Female Clothing,TRUE,costume,vampire bride,"""Vampire Bride Costume, Gothic wedding gown, fangs, and blood-red accessories"""
,,,,
Female Clothing,TRUE,costume,steampunk,"""Steampunk Costume, Victorian-inspired outfit, goggles, and mechanical accessories"""
,,,,
Female Clothing,TRUE,costume,circus ringmaster,"""Circus Ringmaster Costume, Tailcoat, top hat, and whip"""
,,,,
Female Clothing,TRUE,costume,80s prom queen,"""80s Prom Queen Costume, Ruffled dress, big hair, and tiara"""
,,,,
Female Clothing,TRUE,costume,enchanted princess,"""Enchanted Princess Costume, Magical gown, crown, and wand"""
,,,,
Female Clothing,TRUE,costume,superheroine,"""Superheroine Costume, Spandex suit, cape, and emblem"""
,,,,
Female Clothing,TRUE,costume,disco dancer,"""Disco Dancer Costume, Shimmering jumpsuit, platform shoes, and disco ball accessories"""
,,,,
Female Clothing,TRUE,costume,cyberpunk,"""Cyberpunk Costume, Futuristic outfit, neon accents, and cybernetic accessories"""
,,,,
Female Clothing,TRUE,costume,military officer,"""Military Officer Costume, Camouflage uniform, hat, and combat boots"""
,,,,
Female Clothing,TRUE,costume,disco queen,"""Disco Queen Costume, Sequined dress, platform shoes, and funky accessories"""
,,,,
Female Clothing,TRUE,costume,80s workout instructor,"""80s Workout Instructor Costume, Spandex leotard, leg warmers, and sweatbands"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,rockabilly girl,"""Rockabilly Girl Costume, Retro-inspired dress, bandana, and cat-eye glasses"""
,,,,
Female Clothing,TRUE,costume,mime artist,"""Mime Artist Costume, Striped shirt, black pants, and white face paint"""
,,,,
Female Clothing,TRUE,costume,vintage pin-up girl,"""Vintage Pin-Up Girl Costume, Retro dress, victory rolls, and pin-up makeup"""
,,,,
Female Clothing,TRUE,costume,masquerade ball,"""Masquerade Ball Costume, Elaborate ball gown, mask, and elegant accessories"""
,,,,
Female Clothing,TRUE,costume,80s punk rocker,"""80s Punk Rocker Costume, Mohawk wig, ripped clothing, and studded accessories"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,80s pop star,"""80s Pop Star Costume, Brightly colored outfit, big hair, and microphone"""
,,,,
Female Clothing,TRUE,costume,pirate wench,"""Pirate Wench Costume, Off-the-shoulder dress, bandana, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,80s valley girl,"""80s Valley Girl Costume, Neon clothing, leggings, and oversized accessories"""
,,,,
Female Clothing,TRUE,costume,80s video game character,"""80s Video Game Character Costume, Pixelated outfit, game controller prop"""
,,,,
Female Clothing,TRUE,costume,vampire queen,"""Vampire Queen Costume, Gothic gown, fangs, and blood-red accessories"""
,,,,
Female Clothing,TRUE,costume,superhero sidekick,"""Superhero Sidekick Costume, Colorful costume, mask, and matching accessories"""
,,,,
Female Clothing,TRUE,costume,80s prom queen,"""80s Prom Queen Costume, Ruffled dress, big hair, and tiara"""
,,,,
Female Clothing,TRUE,costume,pirate captain,"""Pirate Captain Costume, Embellished coat, tricorn hat, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,80s aerobic instructor,"""80s Aerobic Instructor Costume, Neon leotard, leg warmers, and headband"""
,,,,
Female Clothing,TRUE,costume,futuristic warrior,"""Futuristic Warrior Costume, Armor-inspired outfit, futuristic weapon"""
,,,,
Female Clothing,TRUE,costume,disco dancer,"""Disco Dancer Costume, Shimmering jumpsuit, platform shoes, and disco ball accessories"""
,,,,
Female Clothing,TRUE,costume,80s pop icon,"""80s Pop Icon Costume, Iconic outfit, signature hairstyle, and microphone"""
,,,,
,,,,
,,,,
Female Clothing,TRUE,costume,disco diva,"""Disco Diva Costume, Sparkly jumpsuit, platform shoes, and oversized accessories"""
,,,,
Female Clothing,TRUE,costume,80s rockstar,"""80s Rockstar Costume, Leather jacket, ripped jeans, and band t-shirt"""
,,,,
Female Clothing,TRUE,costume,magician,"""Magician Costume, Tailcoat, top hat, and magic wand"""
,,,,
Female Clothing,TRUE,costume,vampire seductress,"""Vampire Seductress Costume, Seductive gown, fangs, and dark accessories"""
,,,,
Female Clothing,TRUE,costume,superheroine,"""Superheroine Costume, Spandex suit, cape, and emblem"""
,,,,
Female Clothing,TRUE,costume,steampunk,"""Steampunk Costume, Victorian-inspired outfit, goggles, and mechanical accessories"""
,,,,
Female Clothing,TRUE,costume,80s workout instructor,"""80s Workout Instructor Costume, Spandex leotard, leg warmers, and sweatbands"""
,,,,
Female Clothing,TRUE,costume,mime artist,"""Mime Artist Costume, Striped shirt, black pants, and white face paint"""
,,,,
Female Clothing,TRUE,costume,circus ringmaster,"""Circus Ringmaster Costume, Tailcoat, top hat, and whip"""
,,,,
Female Clothing,TRUE,costume,futuristic astronaut,"""Futuristic Astronaut Costume, Metallic jumpsuit, helmet, and futuristic accessories"""
,,,,
Female Clothing,TRUE,costume,80s punk rocker,"""80s Punk Rocker Costume, Mohawk wig, ripped clothing, and studded accessories"""
,,,,
Female Clothing,TRUE,costume,zombie cheerleader,"""Zombie Cheerleader Costume, Tattered cheerleader outfit, zombie makeup"""
,,,,
Female Clothing,TRUE,costume,80s valley girl,"""80s Valley Girl Costume, Neon clothing, leggings, and oversized accessories"""
,,,,
Female Clothing,TRUE,costume,80s video game character,"""80s Video Game Character Costume, Pixelated outfit, game controller prop"""
,,,,
Female Clothing,TRUE,costume,pirate captain,"""Pirate Captain Costume, Embellished coat, tricorn hat, and pirate accessories"""
,,,,
Female Clothing,TRUE,costume,80s aerobic instructor,"""80s Aerobic Instructor Costume, Neon leotard, leg warmers, and headband"""
,,,,
Female Clothing,TRUE,costume,futuristic warrior,"""Futuristic Warrior Costume, Armor-inspired outfit, futuristic weapon"""
,,,,
Female Clothing,TRUE,costume,80s pop icon,"""80s Pop Icon Costume, Iconic outfit, signature hairstyle, and microphone"""
,,,,
Female Clothing,TRUE,costume,robot,"""Robot Costume, Metallic bodysuit, futuristic helmet, and robotic accessories"""
,,,,
Female Clothing,TRUE,costume,disco diva,"""Disco Diva Costume, Sparkly jumpsuit, platform shoes, and oversized accessories"""
,,,,
Female Clothing,TRUE,costume,80s rockstar,"""80s Rockstar Costume, Leather jacket, ripped jeans, and band t-shirt"""
,,,,
Female Clothing,TRUE,costume,80s workout instructor,"""80s Workout Instructor Costume, Spandex leotard, leg warmers, and sweatbands"""
,,,,
Female Clothing,TRUE,costume,mime artist,"""Mime Artist Costume, Striped shirt, black pants, and white face"
,,,,
Female Clothing,TRUE,costume,disco diva,"""Disco Diva Costume, Sparkly jumpsuit, platform shoes, and oversized accessories"""
,,,,
Female Clothing,TRUE,costume,80s rockstar,"""80s Rockstar Costume, Leather jacket, ripped jeans, and band t-shirt"""
,,,,
Female Clothing,TRUE,costume,80s workout instructor,"""80s Workout Instructor Costume, Spandex leotard, leg warmers, and sweatbands"""
,,,,
Female Clothing,TRUE,costume,mime artist,"""Mime Artist Costume, Striped shirt, black pants, and white face paint"""
,,,,
Female Clothing,TRUE,costume,circus ringmaster,"""Circus Ringmaster Costume, Tailcoat, top hat, and whip"""
,,,,
Female Clothing,TRUE,costume,steampunk,"""Steampunk Costume, Victorian-inspired outfit, goggles, and mechanical accessories"""
,,,,
Scenario,TRUE,locations,none,null
,,,,
Scenario,TRUE,locations,nature park,"""Nature Park: Lush greenery, trees, and natural landscapes"""
,,,,
Scenario,TRUE,locations,beach,"""Beach: Sandy shores, ocean waves, and sunsets"""
,,,,
Scenario,TRUE,locations,urban street,"""Urban Street: City buildings, graffiti walls, and bustling streets"""
,,,,
Scenario,TRUE,locations,rooftop,"""Rooftop: Skyline views, urban vibes, and architectural elements"""
,,,,
Scenario,TRUE,locations,coffee shop,"""Coffee Shop: Cozy interiors, rustic aesthetics, and coffee culture"""
,,,,
Scenario,TRUE,locations,forest,"""Forest: Enchanting woods, dappled sunlight, and natural serenity"""
,,,,
Scenario,TRUE,locations,art gallery,"""Art Gallery: Creative exhibits, modern artworks, and unique backdrops"""
,,,,
Scenario,TRUE,locations,desert,"""Desert: Vast landscapes, sand dunes, and warm tones"""
,,,,
Scenario,TRUE,locations,garden,"""Garden: Colorful flowers, manicured hedges, and peaceful atmosphere"""
,,,,
Scenario,TRUE,locations,city skyline,"""City Skyline: Impressive cityscape, skyscrapers, and urban panorama"""
,,,,
Scenario,TRUE,locations,bookstore,"""Bookstore: Cozy reading nooks, bookshelves, and literary charm"""
,,,,
Scenario,TRUE,locations,abandoned building,"""Abandoned Building: Urban decay, textured walls, and edgy vibes"""
,,,,
Scenario,TRUE,locations,retro diner,"""Retro Diner: Vintage aesthetics, neon lights, and retro vibes"""
,,,,
Scenario,TRUE,locations,street market,"""Street Market: Colorful stalls, vibrant atmosphere, and local culture"""
,,,,
Scenario,TRUE,locations,countryside,"""Countryside: Rolling hills, open fields, and rustic charm"""
,,,,
Scenario,TRUE,locations,indoor studio,"""Indoor Studio: Controlled lighting, versatile backdrops, and professional setup"""
,,,,
Scenario,TRUE,locations,train station,"""Train Station: Architectural elements, train tracks, and urban energy"""
,,,,
Scenario,TRUE,locations,skate park,"""Skate Park: Graffiti walls, ramps, and youthful energy"""
,,,,
Scenario,TRUE,locations,modern architecture,"""Modern Architecture: Unique buildings, sleek designs, and contemporary aesthetics"""
,,,,
Scenario,TRUE,locations,waterfall,"""Waterfall: Cascading water, lush surroundings, and ethereal beauty"""
,,,,
Scenario,TRUE,locations,vintage car,"""Vintage Car: Classic automobiles, retro vibes, and nostalgic appeal"""
,,,,
Scenario,TRUE,locations,city alleyway,"""City Alleyway: Brick walls, urban textures, and hidden corners"""
,,,,
Scenario,TRUE,locations,harbor,"""Harbor: Boats, docks, and coastal charm"""
,,,,
Scenario,TRUE,locations,park bench,"""Park Bench: Serene park setting, trees, and natural seating"""
,,,,
Scenario,TRUE,locations,modern cafe,"""Modern Cafe: Chic interiors, trendy decor, and vibrant atmosphere"""
,,,,
Scenario,TRUE,locations,botanical garden,"""Botanical Garden: Exotic plants, vibrant blooms, and tranquil paths"""
,,,,
Scenario,TRUE,locations,seaside boardwalk,"""Seaside Boardwalk: Beachy vibes, colorful shops, and lively atmosphere"""
,,,,
Scenario,TRUE,locations,city park,"""City Park: Green spaces, trees, and recreational areas"""
,,,,
Scenario,TRUE,locations,vineyard,"""Vineyard: Grapevines, rustic charm, and scenic views"""
,,,,
Scenario,TRUE,locations,historic architecture,"""Historic Architecture: Old buildings, intricate details, and timeless beauty"""
,,,,
Scenario,TRUE,locations,modern art installation,"""Modern Art Installation: Contemporary artworks, bold designs, and artistic flair"""
,,,,
Scenario,TRUE,locations,skyscraper rooftop,"""Skyscraper Rooftop: Panoramic city views, urban landscapes, and height"""
,,,,
Scenario,TRUE,locations,museum,"""Museum: Artistic exhibits, cultural artifacts, and refined aesthetics"""
,,,,
Scenario,TRUE,locations,flower field,"""Flower Field: Blooming flowers, colorful landscapes, and natural beauty"""
,,,,
Scenario,TRUE,locations,street art graffiti,"""Street Art Graffiti: Vibrant murals, urban expression, and artistic backdrops"""
,,,,
Scenario,TRUE,locations,ancient ruins,"""Ancient Ruins: Historical remnants, architectural fragments, and cultural heritage"""
,,,,
Scenario,TRUE,locations,industrial warehouse,"""Industrial Warehouse: Raw textures, urban edge, and urban decay"""
,,,,
Scenario,TRUE,locations,coastal cliffs,"""Coastal Cliffs: Dramatic cliffs, ocean views, and rugged beauty"""
,,,,
Scenario,TRUE,locations,boathouse,"""Boathouse: Nautical vibes, waterfront charm, and maritime elements"""
,,,,
Scenario,TRUE,locations,orchard,"""Orchard: Fruit trees, rustic charm, and natural abundance"""
